input_image,bone_mask_image,TP,TN,FP,FN,recall,precision,FPR,FNR,PWC,Jaccard,Dice
dataset\inputs\input00129.dcm,dataset\bone_masks\mask00129.dcm,3510,256739,14,149,0.9592784913910904,0.9960272417707151,5.4527113607241204e-05,0.04072150860890954,0.0625931216687403,0.9556221072692623,0.9773075316720033
dataset\inputs\input00130.dcm,dataset\bone_masks\mask00130.dcm,2742,256409,2907,86,0.9695898161244696,0.48539564524694634,0.011210260840056148,0.03041018387553041,1.1417388916015625,0.4781168265039233,0.6469269788840392
dataset\inputs\input00131.dcm,dataset\bone_masks\mask00131.dcm,1868,258292,1652,4,0.9978632478632479,0.5306818181818181,0.00635521496937802,0.002136752136752137,0.6325052708772573,0.5300794551645858,0.6928783382789317
dataset\inputs\input00132.dcm,dataset\bone_masks\mask00132.dcm,510,261238,45,80,0.864406779661017,0.918918918918919,0.00017222704883210926,0.13559322033898305,0.047733061445815336,0.8031496062992125,0.8908296943231441
dataset\inputs\input00133.dcm,dataset\bone_masks\mask00133.dcm,2741,258946,20,437,0.8624921334172435,0.9927562477363274,7.72302155495316e-05,0.13750786658275646,0.1743316650390625,0.857098186366479,0.9230510186900152
dataset\inputs\input00134.dcm,dataset\bone_masks\mask00134.dcm,2820,258887,55,382,0.8806995627732667,0.9808695652173913,0.0002124027774559554,0.1193004372267333,0.1667022705078125,0.8658274485723058,0.9280895178542043
dataset\inputs\input00135.dcm,dataset\bone_masks\mask00135.dcm,2898,258009,9,123,0.9592850049652433,0.9969040247678018,3.488128735204521e-05,0.0407149950347567,0.05056715663176767,0.9564356435643563,0.9777327935222672
dataset\inputs\input00136.dcm,dataset\bone_masks\mask00136.dcm,1585,259844,12,82,0.9508098380323935,0.9924859110832811,4.617942244935657e-05,0.04919016196760648,0.03594330135399181,0.9440142942227516,0.9712009803921569
dataset\inputs\input00137.dcm,dataset\bone_masks\mask00137.dcm,2148,258736,33,278,0.8854080791426217,0.984869325997249,0.00012752686759233138,0.1145919208573784,0.1190681291755202,0.8735258235054899,0.9324940308226611
dataset\inputs\input00138.dcm,dataset\bone_masks\mask00138.dcm,2255,259165,151,573,0.7973833097595474,0.9372402327514547,0.0005823011306668312,0.20261669024045262,0.27618408203125,0.7569654246391406,0.861673672143676
dataset\inputs\input00139.dcm,dataset\bone_masks\mask00139.dcm,2154,259133,170,687,0.7581837381203802,0.9268502581755593,0.0006556036760083763,0.24181626187961985,0.3269195556640625,0.7153769511790102,0.8340755082284608
dataset\inputs\input00140.dcm,dataset\bone_masks\mask00140.dcm,2196,258383,172,266,0.8919577579203899,0.9273648648648649,0.0006652356365183423,0.10804224207961008,0.1678051621158775,0.8337129840546696,0.9093167701863354
dataset\inputs\input00141.dcm,dataset\bone_masks\mask00141.dcm,1870,259197,34,201,0.9029454369869628,0.9821428571428571,0.00013115715327256385,0.09705456301303718,0.08993425232106911,0.8883610451306414,0.9408805031446541
dataset\inputs\input00142.dcm,dataset\bone_masks\mask00142.dcm,2764,258843,199,338,0.8910380399742102,0.932838339520756,0.0007682151929030814,0.10896196002578981,0.2048492431640625,0.8373220236292033,0.9114591920857379
dataset\inputs\input00143.dcm,dataset\bone_masks\mask00143.dcm,997,260861,84,202,0.8315262718932444,0.9222941720629048,0.0003219069152503401,0.16847372810675562,0.109100341796875,0.7770849571317227,0.874561403508772
dataset\inputs\input00144.dcm,dataset\bone_masks\mask00144.dcm,2833,258801,162,348,0.890600440113172,0.9459098497495826,0.0006255719929101841,0.10939955988682804,0.194549560546875,0.8474424169907269,0.9174222797927462
dataset\inputs\input00145.dcm,dataset\bone_masks\mask00145.dcm,3152,257375,89,208,0.9380952380952381,0.9725393397099661,0.00034567939595438586,0.06190476190476191,0.11386988927399319,0.9138880835024644,0.9550068171489168
dataset\inputs\input00146.dcm,dataset\bone_masks\mask00146.dcm,3457,256850,55,270,0.9275556748054735,0.9843394077448747,0.00021408691928923143,0.07244432519452643,0.12469689063507167,0.9140666314119515,0.9551042961735047
dataset\inputs\input00147.dcm,dataset\bone_masks\mask00147.dcm,1977,259119,29,180,0.9165507649513213,0.985543369890329,0.00011190516615987775,0.08344923504867872,0.0799831614396969,0.904391582799634,0.9497958203218833
dataset\inputs\input00148.dcm,dataset\bone_masks\mask00148.dcm,3294,258262,70,518,0.8641133263378804,0.9791914387633769,0.00027096914048588635,0.13588667366211962,0.22430419921875,0.848531684698609,0.9180602006688964
dataset\inputs\input00149.dcm,dataset\bone_masks\mask00149.dcm,3489,258093,142,420,0.8925556408288565,0.9608923161663454,0.0005498867310782814,0.10744435917114352,0.214385986328125,0.8612688225129598,0.9254641909814324
dataset\inputs\input00150.dcm,dataset\bone_masks\mask00150.dcm,4144,256038,55,214,0.9508949059201468,0.9869016432483925,0.0002147657296372802,0.04910509407985315,0.10328238325059225,0.9390437344210288,0.9685637489774453
dataset\inputs\input00151.dcm,dataset\bone_masks\mask00151.dcm,3197,258406,38,503,0.864054054054054,0.9882534775888717,0.00014703378681648637,0.13594594594594595,0.2063751220703125,0.8552701979668272,0.9219899062725306
dataset\inputs\input00152.dcm,dataset\bone_masks\mask00152.dcm,3398,258269,129,348,0.9071009076348104,0.9634250070881769,0.0004992298702002337,0.09289909236518953,0.1819610595703125,0.8769032258064516,0.9344149594390211
dataset\inputs\input00153.dcm,dataset\bone_masks\mask00153.dcm,3079,258558,44,463,0.8692828910220215,0.9859109830291386,0.00017014562919080286,0.13071710897797853,0.1934051513671875,0.85861684327942,0.9239309827456864
dataset\inputs\input00154.dcm,dataset\bone_masks\mask00154.dcm,1812,259809,504,19,0.9896231567449482,0.7823834196891192,0.001936130734922958,0.010376843255051884,0.1995086669921875,0.7760171306209849,0.8738847359537014
dataset\inputs\input00155.dcm,dataset\bone_masks\mask00155.dcm,2885,258702,101,456,0.8635139179886262,0.9661754855994642,0.0003902582273003018,0.13648608201137383,0.2124786376953125,0.8381754793724577,0.9119645961751225
dataset\inputs\input00156.dcm,dataset\bone_masks\mask00156.dcm,1833,259223,54,181,0.9101290963257199,0.9713831478537361,0.00020827146256706148,0.08987090367428004,0.08993803843224604,0.8863636363636365,0.9397590361445783
dataset\inputs\input00157.dcm,dataset\bone_masks\mask00157.dcm,2126,258871,85,1062,0.6668757841907151,0.9615558570782451,0.0003282410911506202,0.3331242158092848,0.4375457763671875,0.6495569813626643,0.7875532506019634
dataset\inputs\input00158.dcm,dataset\bone_masks\mask00158.dcm,2589,258956,43,556,0.8232114467408586,0.9836626139817629,0.00016602380704172604,0.1767885532591415,0.2285003662109375,0.8121079046424091,0.8963129652068548
dataset\inputs\input00159.dcm,dataset\bone_masks\mask00159.dcm,2651,258008,74,238,0.9176185531325718,0.9728440366972477,0.00028673057400361126,0.08238144686742818,0.11955351360879178,0.8947013162335469,0.944424652654079
dataset\inputs\input00160.dcm,dataset\bone_masks\mask00160.dcm,1906,259246,92,112,0.9444995044598612,0.953953953953954,0.0003547494003963939,0.05550049554013875,0.0780544544605825,0.9033175355450238,0.9492031872509961
dataset\inputs\input00161.dcm,dataset\bone_masks\mask00161.dcm,2699,258879,47,519,0.8387197016780609,0.982884195193008,0.0001815190440511961,0.1612802983219391,0.215911865234375,0.8266462480857582,0.9050972501676727
dataset\inputs\input00162.dcm,dataset\bone_masks\mask00162.dcm,2783,258725,47,589,0.825326215895611,0.9833922261484099,0.00018162706938926933,0.17467378410438908,0.24261474609375,0.8139806961099736,0.8974524346984843
dataset\inputs\input00163.dcm,dataset\bone_masks\mask00163.dcm,2808,257882,40,145,0.9508973924822215,0.9859550561797753,0.00015508564604803002,0.04910260751777853,0.07091518926689028,0.9381891079184765,0.9681089467333218
dataset\inputs\input00164.dcm,dataset\bone_masks\mask00164.dcm,2498,258054,4,382,0.8673611111111111,0.9984012789768185,1.5500391384882468e-05,0.1326388888888889,0.14792786025799232,0.8661581137309293,0.9282794500185805
dataset\inputs\input00165.dcm,dataset\bone_masks\mask00165.dcm,2302,259276,82,18,0.9922413793103448,0.9656040268456376,0.00031616530047270567,0.007758620689655172,0.03821490534167947,0.9583680266444629,0.9787414965986394
dataset\inputs\input00166.dcm,dataset\bone_masks\mask00166.dcm,3486,257858,185,615,0.8500365764447696,0.9496050122582402,0.0007169347744368186,0.14996342355523043,0.30517578125,0.8133457769482033,0.8970663921770458
dataset\inputs\input00167.dcm,dataset\bone_masks\mask00167.dcm,3619,257695,100,730,0.8321453207633939,0.9731110513578919,0.0003879051184080374,0.16785467923660613,0.316619873046875,0.8134412227466846,0.8971244422409519
dataset\inputs\input00168.dcm,dataset\bone_masks\mask00168.dcm,3734,256379,51,418,0.899325626204239,0.9865257595772787,0.0001988846858791873,0.10067437379576108,0.17998173319722774,0.8884130383059718,0.9409096636008567
dataset\inputs\input00169.dcm,dataset\bone_masks\mask00169.dcm,3839,257362,205,738,0.8387590124535722,0.9493076162215628,0.0007959094138612477,0.1612409875464278,0.3597259521484375,0.8028021748222502,0.8906159378262383
dataset\inputs\input00170.dcm,dataset\bone_masks\mask00170.dcm,3694,257518,208,724,0.8361249434133092,0.946694003075346,0.0008070586591962006,0.1638750565866908,0.35552978515625,0.7985300475572847,0.8879807692307692
dataset\inputs\input00171.dcm,dataset\bone_masks\mask00171.dcm,2426,258298,43,356,0.8720345075485263,0.9825840421223168,0.00016644667319550517,0.12796549245147376,0.1528015532909778,0.8587610619469027,0.9240144734336317
dataset\inputs\input00172.dcm,dataset\bone_masks\mask00172.dcm,3648,257606,167,723,0.8345916266300618,0.9562254259501966,0.0006478568352775504,0.16540837336993822,0.339508056640625,0.8038783605112384,0.8912777913510872
dataset\inputs\input00173.dcm,dataset\bone_masks\mask00173.dcm,3525,256643,53,334,0.9134490800725577,0.9851872554499721,0.00020646990993237137,0.08655091992744235,0.14852910134136746,0.9010736196319019,0.9479628882613957
dataset\inputs\input00174.dcm,dataset\bone_masks\mask00174.dcm,3336,257996,161,651,0.836719337848006,0.9539605376036603,0.0006236514988940838,0.163280662151994,0.30975341796875,0.8042430086788814,0.8915018706574025
dataset\inputs\input00175.dcm,dataset\bone_masks\mask00175.dcm,3036,258279,88,741,0.8038125496425734,0.971830985915493,0.000340600773318574,0.19618745035742652,0.3162384033203125,0.7855109961190169,0.8798724822489494
dataset\inputs\input00176.dcm,dataset\bone_masks\mask00176.dcm,1515,260287,70,9,0.9940944881889764,0.9558359621451105,0.0002688616015701518,0.005905511811023622,0.030166373276411806,0.9504391468005017,0.9745899002894821
dataset\inputs\input00177.dcm,dataset\bone_masks\mask00177.dcm,2808,258409,86,841,0.7695258975061661,0.9702833448514168,0.000332695023114567,0.23047410249383393,0.3536224365234375,0.7518072289156628,0.8583218707015131
dataset\inputs\input00178.dcm,dataset\bone_masks\mask00178.dcm,2308,258205,26,476,0.8290229885057471,0.988860325621251,0.00010068504555998312,0.17097701149425287,0.1923261115261575,0.8213523131672598,0.9019148104728409
dataset\inputs\input00179.dcm,dataset\bone_masks\mask00179.dcm,2559,257700,17,571,0.8175718849840256,0.9934006211180124,6.59638285406085e-05,0.18242811501597445,0.22541949878664505,0.8131553860819828,0.8969505783385909
dataset\inputs\input00180.dcm,dataset\bone_masks\mask00180.dcm,2615,257851,19,406,0.8656074147633234,0.992786636294609,7.368053670454105e-05,0.1343925852366766,0.1629032814470411,0.8601973684210527,0.9248452696728559
dataset\inputs\input00181.dcm,dataset\bone_masks\mask00181.dcm,2444,258191,9,329,0.8813559322033898,0.9963310232368529,3.4856700232378e-05,0.11864406779661017,0.12951531384472723,0.8785046728971962,0.9353233830845771
dataset\inputs\input00182.dcm,dataset\bone_masks\mask00182.dcm,3548,256498,19,485,0.8797421274485495,0.9946733950098122,7.406916500660775e-05,0.12025787255145054,0.19343696027633853,0.8756169792694967,0.9336842105263158
dataset\inputs\input00183.dcm,dataset\bone_masks\mask00183.dcm,3163,257042,13,467,0.8713498622589532,0.9959068010075567,5.0572834607379745e-05,0.12865013774104683,0.18413027216755853,0.868240461158386,0.9294739935351161
dataset\inputs\input00184.dcm,dataset\bone_masks\mask00184.dcm,4106,256159,81,119,0.9718343195266272,0.9806544064962981,0.00031610989697158915,0.02816568047337278,0.07678574856506633,0.9535531816070598,0.9762244412743699
dataset\inputs\input00185.dcm,dataset\bone_masks\mask00185.dcm,2527,258145,5,352,0.8777353247655436,0.9980252764612955,1.936858415649816e-05,0.1222646752344564,0.13676641292729927,0.8762135922330098,0.9340232858990944
dataset\inputs\input00186.dcm,dataset\bone_masks\mask00186.dcm,3825,257384,78,857,0.8169585647159333,0.9800153727901614,0.0003029573296253428,0.18304143528406663,0.3566741943359375,0.8035714285714285,0.8910891089108911
dataset\inputs\input00187.dcm,dataset\bone_masks\mask00187.dcm,2007,259999,4,134,0.9374124241008874,0.9980109398309299,1.538443787187071e-05,0.06258757589911257,0.052642822265625,0.9356643356643355,0.9667630057803468
dataset\inputs\input00188.dcm,dataset\bone_masks\mask00188.dcm,4045,257128,130,841,0.8278755628325829,0.9688622754491018,0.0005053292803333619,0.1721244371674171,0.3704071044921875,0.8064194577352471,0.8928374351616819
dataset\inputs\input00189.dcm,dataset\bone_masks\mask00189.dcm,3175,256962,38,503,0.8632408917890158,0.9881730469965764,0.00014785992217898833,0.13675910821098422,0.20753573374047676,0.8544133476856836,0.9214918008997243
dataset\inputs\input00190.dcm,dataset\bone_masks\mask00190.dcm,3767,256983,174,1220,0.7553639462602767,0.9558487693478812,0.0006766294520468041,0.24463605373972327,0.531768798828125,0.7298973067235033,0.8438620071684588
dataset\inputs\input00191.dcm,dataset\bone_masks\mask00191.dcm,4837,254533,149,499,0.9064842578710645,0.9701163257119936,0.0005850433089107201,0.09351574212893553,0.24921351598735472,0.8818596171376482,0.9372214687076148
dataset\inputs\input00192.dcm,dataset\bone_masks\mask00192.dcm,3699,257245,139,1061,0.7771008403361345,0.9637832204273059,0.0005400491095017561,0.22289915966386556,0.457763671875,0.7550520514390693,0.8604326587578507
dataset\inputs\input00193.dcm,dataset\bone_masks\mask00193.dcm,3601,257392,182,969,0.787964989059081,0.9518900343642611,0.0007065930567526225,0.21203501094091903,0.4390716552734375,0.7577861952861953,0.8622051957380582
dataset\inputs\input00194.dcm,dataset\bone_masks\mask00194.dcm,3532,257635,136,841,0.8076835124628402,0.9629225736095965,0.0005276000791400118,0.19231648753715985,0.3726959228515625,0.7833222444000887,0.878497699291133
dataset\inputs\input00195.dcm,dataset\bone_masks\mask00195.dcm,3653,257809,70,612,0.856506447831184,0.981197958635509,0.0002714451351215105,0.14349355216881593,0.260162353515625,0.8426758938869665,0.914621932899349
dataset\inputs\input00196.dcm,dataset\bone_masks\mask00196.dcm,3220,257285,24,209,0.9390492855059784,0.9926017262638718,9.327306856736453e-05,0.060950714494021584,0.08936173476823478,0.9325224442513755,0.9650831709875618
dataset\inputs\input00197.dcm,dataset\bone_masks\mask00197.dcm,4381,255213,78,456,0.9057266900971677,0.9825072886297376,0.00030553368508878104,0.09427330990283234,0.20528355271251075,0.8913530010172939,0.9425559380378657
dataset\inputs\input00198.dcm,dataset\bone_masks\mask00198.dcm,1286,260600,7,9,0.993050193050193,0.9945862335653519,2.6860368294021267e-05,0.0069498069498069494,0.006109155332910784,0.9877112135176653,0.9938176197836167
dataset\inputs\input00199.dcm,dataset\bone_masks\mask00199.dcm,3908,257468,84,684,0.8510452961672473,0.9789579158316634,0.0003261477293905697,0.1489547038327526,0.29296875,0.8357570573139435,0.9105312208760484
dataset\inputs\input00200.dcm,dataset\bone_masks\mask00200.dcm,4119,257209,79,737,0.8482289950576606,0.9811815150071462,0.00030704891017070365,0.15177100494233936,0.311279296875,0.8346504559270516,0.9098740888005301
dataset\inputs\input00201.dcm,dataset\bone_masks\mask00201.dcm,4489,256863,125,667,0.8706361520558572,0.9729085392284352,0.0004864040344296232,0.12936384794414274,0.3021240234375,0.8500284037114184,0.918935516888434
dataset\inputs\input00202.dcm,dataset\bone_masks\mask00202.dcm,4825,256674,151,494,0.9071253995111863,0.9696543408360129,0.0005879489925046238,0.09287460048881369,0.2460479736328125,0.8820840950639853,0.9373482272948033
dataset\inputs\input00203.dcm,dataset\bone_masks\mask00203.dcm,4851,256711,167,415,0.9211925560197494,0.9667198086887206,0.0006501140619282305,0.07880744398025066,0.222015380859375,0.8928768636112644,0.9434072345390898
dataset\inputs\input00204.dcm,dataset\bone_masks\mask00204.dcm,4896,256630,197,421,0.9208200112845589,0.9613194580797173,0.0007670533082580882,0.07917998871544103,0.235748291015625,0.8879216539717084,0.9406340057636887
dataset\inputs\input00205.dcm,dataset\bone_masks\mask00205.dcm,4554,255692,68,93,0.9799870884441575,0.9852877542189529,0.0002658742571160463,0.020012911555842477,0.061826294992070104,0.9658536585365852,0.9826302729528535
